finyear,lgdstatecode,statename,lgddistrictcode,districtname,schemecode,totalbeneficiaries,totalmale,totalfemale,totaltransgender,totalsc,totalst,totalgen,totalobc,totalaadhaar,totalmobilenumber
2025-2026,29,KARNATAKA,535,DAVANAGERE,IGNOAPS,22808,11606,11202,0,2698,1930,9000,9180,22543,20368
2025-2026,29,KARNATAKA,535,DAVANAGERE,IGNWPS,13440,0,13440,0,1474,1048,3911,7007,13180,10941
2025-2026,29,KARNATAKA,536,DHARWAR,IGNDPS,923,527,396,0,32,25,345,521,781,727
2025-2026,29,KARNATAKA,536,DHARWAR,IGNOAPS,12021,5655,6347,19,531,392,5585,5513,11672,10196
2025-2026,29,KARNATAKA,536,DHARWAR,IGNWPS,7048,0,7048,0,354,236,3053,3405,6954,5733
2025-2026,29,KARNATAKA,537,GADAG,IGNDPS,1887,1186,701,0,133,76,749,929,1734,1593
2025-2026,29,KARNATAKA,537,GADAG,IGNOAPS,22489,10984,11505,0,2002,987,10550,8950,21645,19209
2025-2026,29,KARNATAKA,537,GADAG,IGNWPS,11597,0,11597,0,1059,457,5185,4896,11363,9749
2025-2026,29,KARNATAKA,538,GULBARGA,IGNDPS,1970,1275,695,0,413,14,423,1120,1855,1500
2025-2026,29,KARNATAKA,538,GULBARGA,IGNOAPS,30991,13409,17577,5,5063,273,9191,16464,30306,25732
2025-2026,29,KARNATAKA,538,GULBARGA,IGNWPS,18484,0,18484,0,2700,140,5039,10605,17410,14733
2025-2026,29,KARNATAKA,539,HASSAN,IGNDPS,2108,1394,714,0,193,23,478,1414,2073,1727
2025-2026,29,KARNATAKA,539,HASSAN,IGNOAPS,55330,26466,28859,5,5903,598,14338,34491,54932,48632
2025-2026,29,KARNATAKA,539,HASSAN,IGNWPS,23143,0,23143,0,2703,238,5279,14923,22689,17841
2025-2026,29,KARNATAKA,540,HAVERI,IGNDPS,1965,1334,630,1,168,109,599,1089,1726,1628
2025-2026,29,KARNATAKA,540,HAVERI,IGNOAPS,27280,14399,12880,1,2162,1797,12268,11053,26324,24687
2025-2026,29,KARNATAKA,540,HAVERI,IGNWPS,18670,0,18670,0,1515,1181,5979,9995,18308,15709
2025-2026,29,KARNATAKA,541,KODAGU,IGNDPS,747,457,290,0,62,19,328,338,740,570
2025-2026,29,KARNATAKA,541,KODAGU,IGNOAPS,13367,5648,7716,3,1309,573,6351,5134,13249,11739
2025-2026,29,KARNATAKA,541,KODAGU,IGNWPS,7293,0,7293,0,842,287,2523,3641,7142,5444
2025-2026,29,KARNATAKA,542,KOLAR,IGNDPS,888,568,319,1,117,17,399,355,854,749
2025-2026,29,KARNATAKA,542,KOLAR,IGNOAPS,24949,12445,12502,2,4546,1136,12002,7265,24600,22074
2025-2026,29,KARNATAKA,542,KOLAR,IGNWPS,9101,0,9101,0,1453,330,4323,2995,8856,6962
2025-2026,29,KARNATAKA,543,KOPPAL,IGNDPS,1556,1023,533,0,136,89,561,770,1505,1172
2025-2026,29,KARNATAKA,543,KOPPAL,IGNOAPS,30482,13624,16853,5,2430,2343,8586,17123,30139,24993
2025-2026,29,KARNATAKA,543,KOPPAL,IGNWPS,16364,0,16364,0,1510,1270,5322,8262,15927,12791
2025-2026,29,KARNATAKA,544,MANDYA,IGNDPS,1201,810,389,2,78,6,359,758,1163,1017
2025-2026,29,KARNATAKA,544,MANDYA,IGNOAPS,60623,28916,31697,10,3225,185,14970,42243,59457,50846
2025-2026,29,KARNATAKA,544,MANDYA,IGNWPS,28898,0,28898,0,1327,87,3740,23744,28083,20926
2025-2026,29,KARNATAKA,545,MYSORE,IGNDPS,2613,1688,925,0,360,176,738,1339,2516,2078
2025-2026,29,KARNATAKA,545,MYSORE,IGNOAPS,49065,23403,25659,3,6534,3339,19090,20102,48699,37267
2025-2026,29,KARNATAKA,545,MYSORE,IGNWPS,25134,0,25134,0,2320,1442,8126,13246,24406,17151
2025-2026,29,KARNATAKA,546,RAICHUR,IGNDPS,1182,802,380,0,107,76,412,587,963,877
2025-2026,29,KARNATAKA,546,RAICHUR,IGNOAPS,27603,11652,15937,14,2661,3069,8222,13651,27165,23712
2025-2026,29,KARNATAKA,546,RAICHUR,IGNWPS,16980,0,16980,0,1551,1772,4751,8906,16319,14516
2025-2026,29,KARNATAKA,547,SHIMOGA,IGNDPS,1704,1089,615,0,179,28,597,900,1666,1304
2025-2026,29,KARNATAKA,547,SHIMOGA,IGNOAPS,21537,9770,11763,4,2744,782,7802,10209,21098,18277
2025-2026,29,KARNATAKA,547,SHIMOGA,IGNWPS,12070,0,12070,0,1723,389,3742,6216,11772,9173
2025-2026,29,KARNATAKA,548,TUMKUR,IGNDPS,2076,1375,701,0,127,45,1226,678,2043,1833
2025-2026,29,KARNATAKA,548,TUMKUR,IGNOAPS,55125,26992,28133,0,5679,2552,27922,18972,54335,50447
2025-2026,29,KARNATAKA,548,TUMKUR,IGNWPS,17897,0,17897,0,1510,765,7747,7875,17670,14738
2025-2026,29,KARNATAKA,549,UDUPI,IGNDPS,534,322,212,0,28,28,226,252,508,474
2025-2026,29,KARNATAKA,549,UDUPI,IGNOAPS,23711,10060,13651,0,1086,1473,7101,14051,23605,19710
2025-2026,29,KARNATAKA,549,UDUPI,IGNWPS,11076,0,11076,0,796,552,1960,7768,11015,8548
2025-2026,29,KARNATAKA,550,UTTARA KANNADA,IGNDPS,659,394,265,0,56,72,252,279,542,582
2025-2026,29,KARNATAKA,550,UTTARA KANNADA,IGNOAPS,19515,9262,10253,0,1154,1953,6034,10374,19347,17524
2025-2026,29,KARNATAKA,550,UTTARA KANNADA,IGNWPS,14723,0,14723,0,1394,990,3037,9302,14549,12454
2025-2026,29,KARNATAKA,630,CHIKKABALLAPURA,IGNDPS,2760,1805,953,2,366,277,481,1636,2679,2208
2025-2026,29,KARNATAKA,630,CHIKKABALLAPURA,IGNOAPS,37469,19130,18332,7,6420,3975,12531,14543,36929,32013
2025-2026,29,KARNATAKA,630,CHIKKABALLAPURA,IGNWPS,13206,0,13206,0,1806,1055,4168,6177,12738,9780
2025-2026,29,KARNATAKA,631,RAMANAGARA,IGNDPS,1578,1047,531,0,144,12,638,784,1538,1182
2025-2026,29,KARNATAKA,631,RAMANAGARA,IGNOAPS,39960,19719,20240,1,4061,390,16142,19367,39528,34837
2025-2026,29,KARNATAKA,631,RAMANAGARA,IGNWPS,16527,0,16527,0,1492,151,7531,7353,16144,11297
2025-2026,29,KARNATAKA,635,YADGIR,IGNDPS,259,143,116,0,48,17,94,100,249,124
2025-2026,29,KARNATAKA,635,YADGIR,IGNOAPS,1918,777,1141,0,296,140,994,488,1881,1299
2025-2026,29,KARNATAKA,635,YADGIR,IGNWPS,2039,0,2039,0,339,175,1235,290,1965,1532
2025-2026,3,PUNJAB,27,AMRITSAR,IGNDPS,417,330,87,0,0,0,417,0,250,410
2025-2026,3,PUNJAB,27,AMRITSAR,IGNOAPS,4886,3315,1571,0,1,0,4885,0,2612,4331
2025-2026,3,PUNJAB,27,AMRITSAR,IGNWPS,638,0,638,0,1,0,637,0,429,622
2025-2026,3,PUNJAB,28,BATHINDA,IGNDPS,449,312,137,0,42,0,406,1,256,374
2025-2026,3,PUNJAB,28,BATHINDA,IGNOAPS,4689,1725,2964,0,1092,0,3590,7,3022,3631
2025-2026,3,PUNJAB,28,BATHINDA,IGNWPS,867,0,867,0,13,0,854,0,519,688
2025-2026,3,PUNJAB,29,FARIDKOT,IGNDPS,209,147,62,0,15,0,192,2,106,163
2025-2026,3,PUNJAB,29,FARIDKOT,IGNOAPS,4043,1675,2368,0,75,0,3964,4,2561,3046
2025-2026,3,PUNJAB,29,FARIDKOT,IGNWPS,1402,0,1402,0,16,0,1386,0,759,1108
2025-2026,3,PUNJAB,30,FATEHGARH SAHIB,IGNDPS,110,77,33,0,30,0,73,7,78,110
2025-2026,3,PUNJAB,30,FATEHGARH SAHIB,IGNOAPS,2420,1190,1230,0,581,0,1730,109,1672,2420
2025-2026,3,PUNJAB,30,FATEHGARH SAHIB,IGNWPS,521,0,521,0,60,0,449,12,365,521
2025-2026,3,PUNJAB,31,FIROZEPUR,IGNDPS,669,507,162,0,99,0,561,9,366,635
2025-2026,3,PUNJAB,31,FIROZEPUR,IGNOAPS,9021,5583,3438,0,998,12,7949,62,4061,8349
2025-2026,3,PUNJAB,31,FIROZEPUR,IGNWPS,1034,0,1034,0,166,5,849,14,556,935
2025-2026,3,PUNJAB,32,GURDASPUR,IGNDPS,241,159,82,0,2,0,239,0,136,207
2025-2026,3,PUNJAB,32,GURDASPUR,IGNOAPS,7321,2666,4655,0,26,0,7285,10,3406,6074
2025-2026,3,PUNJAB,32,GURDASPUR,IGNWPS,1745,0,1745,0,14,0,1730,1,664,1546
2025-2026,3,PUNJAB,33,HOSHIARPUR,IGNDPS,215,123,92,0,27,0,188,0,14,215
2025-2026,3,PUNJAB,33,HOSHIARPUR,IGNOAPS,4488,1809,2679,0,459,0,4029,0,535,4460
2025-2026,3,PUNJAB,33,HOSHIARPUR,IGNWPS,1433,0,1433,0,210,0,1223,0,143,1422
2025-2026,3,PUNJAB,34,JALANDHAR,IGNDPS,160,118,42,0,25,0,132,3,84,146
2025-2026,3,PUNJAB,34,JALANDHAR,IGNOAPS,2207,775,1432,0,14,0,2193,0,970,1747
2025-2026,3,PUNJAB,34,JALANDHAR,IGNWPS,544,0,544,0,120,0,412,12,174,470
2025-2026,3,PUNJAB,35,KAPURTHALA,IGNDPS,55,41,14,0,0,0,55,0,34,50
2025-2026,3,PUNJAB,35,KAPURTHALA,IGNOAPS,1253,479,774,0,24,1,1226,2,702,1158
2025-2026,3,PUNJAB,35,KAPURTHALA,IGNWPS,231,0,231,0,10,0,221,0,149,217
2025-2026,3,PUNJAB,36,LUDHIANA,IGNDPS,183,129,54,0,10,0,172,1,116,180
2025-2026,3,PUNJAB,36,LUDHIANA,IGNOAPS,7527,2587,4940,0,202,0,7308,17,3925,6817
2025-2026,3,PUNJAB,36,LUDHIANA,IGNWPS,719,0,719,0,69,0,646,4,473,711
2025-2026,3,PUNJAB,37,MANSA,IGNDPS,450,69,381,0,18,0,426,6,287,424
2025-2026,3,PUNJAB,37,MANSA,IGNOAPS,6981,577,6404,0,318,1,6562,100,4479,6785
2025-2026,3,PUNJAB,37,MANSA,IGNWPS,1307,0,1307,0,57,0,1235,15,828,1240
2025-2026,3,PUNJAB,38,MOGA,IGNDPS,269,179,90,0,0,0,269,0,151,255
2025-2026,3,PUNJAB,38,MOGA,IGNOAPS,3393,1482,1911,0,12,0,3379,2,1919,3222
2025-2026,3,PUNJAB,38,MOGA,IGNWPS,556,0,556,0,2,0,551,3,334,515
2025-2026,3,PUNJAB,39,MUKTSAR,IGNDPS,166,143,23,0,24,0,142,0,126,166
2025-2026,3,PUNJAB,39,MUKTSAR,IGNOAPS,2759,2463,296,0,239,0,2518,2,2185,2758
2025-2026,3,PUNJAB,39,MUKTSAR,IGNWPS,753,0,753,0,52,0,699,2,574,753
2025-2026,3,PUNJAB,40,NAWANSHAHR,IGNDPS,113,51,62,0,2,0,111,0,82,113
2025-2026,3,PUNJAB,40,NAWANSHAHR,IGNOAPS,2772,1021,1751,0,253,0,2506,13,2057,2763
2025-2026,3,PUNJAB,40,NAWANSHAHR,IGNWPS,508,0,508,0,160,0,348,0,397,508
2025-2026,3,PUNJAB,41,PATIALA,IGNDPS,470,321,149,0,2,0,425,43,301,406
2025-2026,3,PUNJAB,41,PATIALA,IGNOAPS,10166,3864,6302,0,553,4,9090,519,5848,7008
2025-2026,3,PUNJAB,41,PATIALA,IGNWPS,1365,0,1365,0,33,1,1168,163,871,1178
2025-2026,3,PUNJAB,42,RUPNAGAR,IGNDPS,167,116,51,0,0,0,167,0,95,166
2025-2026,3,PUNJAB,42,RUPNAGAR,IGNOAPS,2451,931,1520,0,7,0,2443,1,1300,2402
2025-2026,3,PUNJAB,42,RUPNAGAR,IGNWPS,381,0,381,0,3,0,378,0,248,377
2025-2026,3,PUNJAB,43,SANGRUR,IGNDPS,553,344,209,0,37,0,501,15,300,419
2025-2026,3,PUNJAB,43,SANGRUR,IGNOAPS,11185,4765,6420,0,156,2,10984,43,5822,10358
2025-2026,3,PUNJAB,43,SANGRUR,IGNWPS,2128,0,2128,0,59,1,2058,10,1065,1943
2025-2026,3,PUNJAB,605,BARNALA,IGNDPS,198,126,72,0,24,0,171,3,32,186
2025-2026,3,PUNJAB,605,BARNALA,IGNOAPS,3557,1475,2082,0,80,0,3460,17,1695,3526
2025-2026,3,PUNJAB,605,BARNALA,IGNWPS,385,0,385,0,12,0,369,4,161,381
2025-2026,3,PUNJAB,608,SAS NAGAR,IGNDPS,60,47,13,0,1,0,58,1,28,60
2025-2026,3,PUNJAB,608,SAS NAGAR,IGNOAPS,2014,1119,895,0,6,0,2005,3,709,1985
2025-2026,3,PUNJAB,608,SAS NAGAR,IGNWPS,189,0,189,0,2,0,187,0,90,185
2025-2026,3,PUNJAB,609,TARAN TARAN,IGNDPS,244,185,59,0,5,0,239,0,119,190
2025-2026,3,PUNJAB,609,TARAN TARAN,IGNOAPS,2199,1056,1143,0,25,1,2172,1,1180,1815
2025-2026,3,PUNJAB,609,TARAN TARAN,IGNWPS,658,0,658,0,36,1,617,4,333,542
2025-2026,3,PUNJAB,651,FAZILKA,IGNDPS,306,224,82,0,14,0,290,2,161,261
2025-2026,3,PUNJAB,651,FAZILKA,IGNOAPS,3798,1790,2008,0,206,0,3582,10,1789,2945
2025-2026,3,PUNJAB,651,FAZILKA,IGNWPS,623,0,623,0,41,0,581,1,300,527
2025-2026,3,PUNJAB,662,PATHANKOT,IGNDPS,110,50,60,0,6,0,99,5,54,105
2025-2026,3,PUNJAB,662,PATHANKOT,IGNOAPS,3567,1283,2284,0,276,1,3244,46,1708,3180
2025-2026,3,PUNJAB,662,PATHANKOT,IGNWPS,984,0,984,0,25,0,933,26,510,902
2025-2026,30,GOA,551,NORTH GOA,IGNDPS,235,173,62,0,6,11,159,59,216,0
2025-2026,30,GOA,551,NORTH GOA,IGNOAPS,4360,2476,1884,0,130,275,2656,1299,4048,13
2025-2026,30,GOA,551,NORTH GOA,IGNWPS,2910,0,2910,0,74,255,1879,702,2702,58
2025-2026,30,GOA,552,SOUTH GOA,IGNDPS,240,177,63,0,1,65,121,53,187,5
2025-2026,30,GOA,552,SOUTH GOA,IGNOAPS,2952,1895,1056,1,44,1223,1265,420,2341,297
2025-2026,30,GOA,552,SOUTH GOA,IGNWPS,2987,0,2987,0,30,1264,1191,502,2484,204
2025-2026,31,LAKSHADWEEP,553,LAKSHADWEEP DISTRICT,IGNDPS,61,38,23,0,0,36,23,2,61,2
2025-2026,31,LAKSHADWEEP,553,LAKSHADWEEP DISTRICT,IGNOAPS,120,56,64,0,0,96,23,1,118,1
2025-2026,31,LAKSHADWEEP,553,LAKSHADWEEP DISTRICT,IGNWPS,75,0,75,0,0,33,42,0,75,0
2025-2026,32,KERALA,554,ALAPPUZHA,IGNDPS,1981,1151,830,0,49,9,1923,0,1094,1078
2025-2026,32,KERALA,554,ALAPPUZHA,IGNOAPS,26052,14283,11765,0,1219,80,24753,0,25651,13605
2025-2026,32,KERALA,554,ALAPPUZHA,IGNWPS,16054,0,16054,0,945,76,15033,0,14874,6924
2025-2026,32,KERALA,555,ERNAKULAM,IGNDPS,2172,1274,898,0,65,13,2094,0,1303,1601
2025-2026,32,KERALA,555,ERNAKULAM,IGNOAPS,43178,22148,21024,0,2798,184,40196,0,42463,31540
2025-2026,32,KERALA,555,ERNAKULAM,IGNWPS,27186,0,27186,0,1602,123,25461,0,23392,18440
2025-2026,32,KERALA,556,IDUKKI,IGNDPS,1153,700,453,0,70,46,1037,0,835,690
2025-2026,32,KERALA,556,IDUKKI,IGNOAPS,26032,12405,13622,0,3997,986,21049,0,25604,14450
2025-2026,32,KERALA,556,IDUKKI,IGNWPS,10062,0,10062,0,944,385,8733,0,9790,4949
2025-2026,32,KERALA,557,KANNUR,IGNDPS,2645,1486,1159,0,19,37,2589,0,1932,2166
2025-2026,32,KERALA,557,KANNUR,IGNOAPS,31415,15637,15777,0,540,244,30631,0,31055,23920
2025-2026,32,KERALA,557,KANNUR,IGNWPS,36982,0,36982,0,583,669,35730,0,35657,27105
2025-2026,32,KERALA,558,KASARAGOD,IGNDPS,1288,766,522,0,14,31,1243,0,783,981
2025-2026,32,KERALA,558,KASARAGOD,IGNOAPS,10455,5560,4895,0,281,455,9719,0,10235,7613
2025-2026,32,KERALA,558,KASARAGOD,IGNWPS,10601,0,10601,0,278,339,9984,0,9973,7349
2025-2026,32,KERALA,559,KOLLAM,IGNDPS,3047,1817,1230,0,88,62,2897,0,1701,1912
2025-2026,32,KERALA,559,KOLLAM,IGNOAPS,42682,22736,19940,0,3034,108,39540,0,41928,24777
2025-2026,32,KERALA,559,KOLLAM,IGNWPS,44544,0,44544,0,2578,743,41223,0,40257,24508
2025-2026,32,KERALA,560,KOTTAYAM,IGNDPS,1615,906,709,0,39,22,1554,0,1135,1115
2025-2026,32,KERALA,560,KOTTAYAM,IGNOAPS,33055,15781,17269,0,2138,503,30414,0,32593,22211
2025-2026,32,KERALA,560,KOTTAYAM,IGNWPS,15803,0,15803,0,842,231,14730,0,15003,9811
2025-2026,32,KERALA,561,KOZHIKODE,IGNDPS,2433,1410,1023,0,60,22,2351,0,1449,1880
2025-2026,32,KERALA,561,KOZHIKODE,IGNOAPS,29072,16668,12401,0,1065,107,27900,0,28522,21389
2025-2026,32,KERALA,561,KOZHIKODE,IGNWPS,28658,0,28658,0,783,137,27738,0,24169,20224
2025-2026,32,KERALA,562,MALAPPURAM,IGNDPS,3615,2111,1504,0,101,59,3455,0,1960,3150
2025-2026,32,KERALA,562,MALAPPURAM,IGNOAPS,28391,16873,11517,0,1507,92,26792,0,27768,22167
2025-2026,32,KERALA,562,MALAPPURAM,IGNWPS,31377,0,31377,0,1793,504,29080,0,29448,22803
2025-2026,32,KERALA,563,PALAKKAD,IGNDPS,2337,1398,939,0,130,83,2124,0,1220,1338
2025-2026,32,KERALA,563,PALAKKAD,IGNOAPS,22257,12338,9918,0,1468,324,20465,0,21756,12984
2025-2026,32,KERALA,563,PALAKKAD,IGNWPS,29860,0,29860,0,2469,863,26528,0,28203,13861
2025-2026,32,KERALA,564,PATHANAMTHITTA,IGNDPS,992,565,427,0,36,29,927,0,668,622
2025-2026,32,KERALA,564,PATHANAMTHITTA,IGNOAPS,20222,9556,10666,0,2039,154,18029,0,19825,10987
2025-2026,32,KERALA,564,PATHANAMTHITTA,IGNWPS,13977,0,13977,0,1301,280,12396,0,13405,6812
2025-2026,32,KERALA,565,THIRUVANANTHAPURAM,IGNDPS,2890,1679,1211,0,91,12,2787,0,1776,1739
2025-2026,32,KERALA,565,THIRUVANANTHAPURAM,IGNOAPS,80566,42625,37932,0,5531,482,74553,0,78464,49745
2025-2026,32,KERALA,565,THIRUVANANTHAPURAM,IGNWPS,68679,0,68679,0,3893,694,64092,0,60167,40252
2025-2026,32,KERALA,566,THRISSUR,IGNDPS,3120,1810,1310,0,128,86,2906,0,1838,2143
2025-2026,32,KERALA,566,THRISSUR,IGNOAPS,29821,15780,14041,0,2197,74,27550,0,29135,20475
2025-2026,32,KERALA,566,THRISSUR,IGNWPS,23435,0,23435,0,1806,348,21281,0,20780,15037
2025-2026,32,KERALA,567,WAYANAD,IGNDPS,503,285,218,0,6,45,452,0,310,399
2025-2026,32,KERALA,567,WAYANAD,IGNOAPS,12651,6762,5889,0,595,1284,10772,0,12445,9277
2025-2026,32,KERALA,567,WAYANAD,IGNWPS,11140,0,11140,0,418,1715,9007,0,10818,7798
2025-2026,33,TAMIL NADU,568,CHENNAI,IGNDPS,2631,1484,1145,2,575,0,146,1910,1064,2600
2025-2026,33,TAMIL NADU,568,CHENNAI,IGNOAPS,38131,13286,24844,1,6487,8,1807,29829,19483,37163
2025-2026,33,TAMIL NADU,568,CHENNAI,IGNWPS,38849,0,38849,0,11472,0,653,26724,20447,38502
2025-2026,33,TAMIL NADU,569,COIMBATORE,IGNDPS,1703,972,730,1,481,19,105,1098,1599,1692
2025-2026,33,TAMIL NADU,569,COIMBATORE,IGNOAPS,64324,21394,42927,3,20216,1640,2761,39707,60188,54216
2025-2026,33,TAMIL NADU,569,COIMBATORE,IGNWPS,17934,0,17934,0,6198,654,804,10278,16685,17713
2025-2026,33,TAMIL NADU,570,CUDDALORE,IGNDPS,4900,2753,2147,0,1568,3,228,3101,4510,4847
2025-2026,33,TAMIL NADU,570,CUDDALORE,IGNOAPS,57504,23644,33860,0,17372,179,1832,38121,52995,25850
2025-2026,33,TAMIL NADU,570,CUDDALORE,IGNWPS,33674,0,33674,0,10943,56,1673,21002,29575,33395
2025-2026,33,TAMIL NADU,571,DHARMAPURI,IGNDPS,1567,884,683,0,263,38,754,512,1505,1557
2025-2026,33,TAMIL NADU,571,DHARMAPURI,IGNOAPS,32126,10161,21965,0,5136,1032,13375,12583,30865,25425
2025-2026,33,TAMIL NADU,571,DHARMAPURI,IGNWPS,9528,0,9528,0,1456,294,5429,2349,9172,9457
2025-2026,33,TAMIL NADU,572,DINDIGUL,IGNDPS,833,446,387,0,173,0,20,640,773,809
2025-2026,33,TAMIL NADU,572,DINDIGUL,IGNOAPS,23521,7426,16092,3,4951,43,926,17601,22105,20975
2025-2026,33,TAMIL NADU,572,DINDIGUL,IGNWPS,6919,0,6919,0,1466,3,76,5374,6473,6869
2025-2026,33,TAMIL NADU,573,ERODE,IGNDPS,2399,1244,1155,0,565,7,1052,775,2234,2345
2025-2026,33,TAMIL NADU,573,ERODE,IGNOAPS,49351,19547,29800,4,12836,845,10850,24820,47190,47024
2025-2026,33,TAMIL NADU,573,ERODE,IGNWPS,16683,0,16683,0,3938,226,6007,6512,15928,16279
2025-2026,33,TAMIL NADU,574,KANCHEEPURAM,IGNDPS,2553,1412,1141,0,634,16,1372,531,2038,2546
2025-2026,33,TAMIL NADU,574,KANCHEEPURAM,IGNOAPS,48692,20472,28217,3,14469,685,23191,10347,40643,47215
2025-2026,33,TAMIL NADU,574,KANCHEEPURAM,IGNWPS,25892,0,25892,0,7609,313,15174,2796,19655,25823
2025-2026,33,TAMIL NADU,575,KANYAKUMARI,IGNDPS,1200,596,604,0,29,0,44,1127,1132,1176
2025-2026,33,TAMIL NADU,575,KANYAKUMARI,IGNOAPS,25298,9859,15439,0,769,166,1505,22858,24236,24876
2025-2026,33,TAMIL NADU,575,KANYAKUMARI,IGNWPS,7475,0,7475,0,247,65,285,6878,6980,7387
2025-2026,33,TAMIL NADU,576,KARUR,IGNDPS,955,549,406,0,223,0,74,658,946,919
2025-2026,33,TAMIL NADU,576,KARUR,IGNOAPS,23910,8026,15882,2,6809,0,2186,14915,23627,17806
2025-2026,33,TAMIL NADU,576,KARUR,IGNWPS,5985,0,5985,0,1781,0,458,3746,5602,5942
2025-2026,33,TAMIL NADU,577,KRISHNAGIRI,IGNDPS,1175,634,541,0,132,0,38,1005,1046,1161
2025-2026,33,TAMIL NADU,577,KRISHNAGIRI,IGNOAPS,18366,5349,13016,1,1872,232,419,15843,16883,16848
2025-2026,33,TAMIL NADU,577,KRISHNAGIRI,IGNWPS,8448,0,8448,0,992,64,88,7304,7721,8377
2025-2026,33,TAMIL NADU,578,MADURAI,IGNDPS,1996,1116,880,0,106,0,1366,524,1681,1967
2025-2026,33,TAMIL NADU,578,MADURAI,IGNOAPS,40610,15149,25460,1,3187,0,17005,20418,36441,26492
2025-2026,33,TAMIL NADU,578,MADURAI,IGNWPS,30486,0,30486,0,2295,0,21865,6326,27582,30030
2025-2026,33,TAMIL NADU,579,NAGAPATTINAM,IGNDPS,1883,1130,753,0,726,0,19,1138,1601,1859
2025-2026,33,TAMIL NADU,579,NAGAPATTINAM,IGNOAPS,33487,16026,17459,2,13344,4,614,19525,27914,26222
2025-2026,33,TAMIL NADU,579,NAGAPATTINAM,IGNWPS,13044,0,13044,0,5434,0,120,7490,10405,12785
2025-2026,33,TAMIL NADU,580,NAMAKKAL,IGNDPS,194,102,92,0,51,13,0,130,187,194
2025-2026,33,TAMIL NADU,580,NAMAKKAL,IGNOAPS,42250,15732,26514,4,10048,917,287,30998,39252,39464
2025-2026,33,TAMIL NADU,580,NAMAKKAL,IGNWPS,11292,0,11292,0,2457,270,23,8542,10474,11222
2025-2026,33,TAMIL NADU,581,PERAMBALUR,IGNDPS,907,559,348,0,311,1,28,567,899,906
2025-2026,33,TAMIL NADU,581,PERAMBALUR,IGNOAPS,13788,6821,6965,2,4887,17,264,8620,13712,13769
2025-2026,33,TAMIL NADU,581,PERAMBALUR,IGNWPS,10817,0,10817,0,4012,7,240,6558,10763,10807
2025-2026,33,TAMIL NADU,582,PUDUKKOTTAI,IGNDPS,1207,710,496,1,178,0,193,836,1050,1207
2025-2026,33,TAMIL NADU,582,PUDUKKOTTAI,IGNOAPS,18974,5973,13001,0,3460,0,6173,9341,16430,18133
2025-2026,33,TAMIL NADU,582,PUDUKKOTTAI,IGNWPS,3582,0,3582,0,565,0,1113,1904,3155,3574
2025-2026,33,TAMIL NADU,583,RAMANATHAPURAM,IGNDPS,1247,710,537,0,219,0,49,979,920,1226
2025-2026,33,TAMIL NADU,583,RAMANATHAPURAM,IGNOAPS,33641,13361,20279,1,6825,1,1396,25419,26812,18250
2025-2026,33,TAMIL NADU,583,RAMANATHAPURAM,IGNWPS,11738,0,11738,0,2588,1,305,8844,8958,11608
2025-2026,33,TAMIL NADU,584,SALEM,IGNDPS,3030,1684,1345,1,523,108,1450,949,2789,3003
2025-2026,33,TAMIL NADU,584,SALEM,IGNOAPS,61828,23942,37885,1,15522,1783,14007,30516,58788,40249
2025-2026,33,TAMIL NADU,584,SALEM,IGNWPS,41271,0,41271,0,8735,677,22933,8926,38521,41080
2025-2026,33,TAMIL NADU,585,SIVAGANGAI,IGNDPS,492,263,229,0,72,0,100,320,453,490
2025-2026,33,TAMIL NADU,585,SIVAGANGAI,IGNOAPS,24155,9809,14346,0,3713,1,6558,13883,22762,23611
2025-2026,33,TAMIL NADU,585,SIVAGANGAI,IGNWPS,4787,0,4787,0,834,0,915,3038,4544,4774
2025-2026,33,TAMIL NADU,586,THANJAVUR,IGNDPS,3251,1903,1348,0,688,0,1702,861,3069,3159
2025-2026,33,TAMIL NADU,586,THANJAVUR,IGNOAPS,23284,10495,12787,2,5195,10,9787,8292,22214,21055
2025-2026,33,TAMIL NADU,586,THANJAVUR,IGNWPS,12209,0,12209,0,2825,0,7450,1934,11441,12025
2025-2026,33,TAMIL NADU,587,THE NILGIRIS,IGNDPS,551,292,259,0,189,18,39,305,524,551
2025-2026,33,TAMIL NADU,587,THE NILGIRIS,IGNOAPS,9122,3055,6067,0,4352,1128,407,3235,8686,8785
2025-2026,33,TAMIL NADU,587,THE NILGIRIS,IGNWPS,3909,0,3909,0,1693,658,183,1375,3725,3906
2025-2026,33,TAMIL NADU,588,THENI,IGNDPS,548,275,273,0,79,0,80,389,518,546
2025-2026,33,TAMIL NADU,588,THENI,IGNOAPS,12903,4697,8206,0,1918,21,2084,8880,12094,8392
2025-2026,33,TAMIL NADU,588,THENI,IGNWPS,15594,0,15594,0,1416,25,3751,10402,14776,15509
2025-2026,33,TAMIL NADU,589,TIRUVALLUR,IGNDPS,2623,1516,1107,0,686,13,321,1603,1975,2605
2025-2026,33,TAMIL NADU,589,TIRUVALLUR,IGNOAPS,80468,33500,46968,0,21839,780,19440,38409,62927,79898
2025-2026,33,TAMIL NADU,589,TIRUVALLUR,IGNWPS,31838,0,31838,0,10640,357,8432,12409,25359,31794
2025-2026,33,TAMIL NADU,590,THIRUVARUR,IGNDPS,1320,785,535,0,561,0,243,516,1161,1309
